Date,Time,Lat,Lon
18/1/2026,6:55:30,14.214159,101.179059
18/1/2026,6:55:31,14.214158,101.179066
18/1/2026,6:55:32,14.214159,101.179075
18/1/2026,6:55:33,14.214158,101.179081
18/1/2026,6:55:34,14.214158,101.179091
18/1/2026,6:55:35,14.214159,101.1791
18/1/2026,6:55:36,14.214161,101.179105
18/1/2026,6:55:37,14.214164,101.179114
18/1/2026,6:55:38,14.214168,101.179124
18/1/2026,6:55:39,14.214174,101.179131
18/1/2026,6:55:40,14.21418,101.179138
18/1/2026,6:55:41,14.214179,101.179137
18/1/2026,6:55:42,14.214183,101.179139
18/1/2026,6:55:43,14.214185,101.179142
18/1/2026,6:55:44,14.21419,101.179147
18/1/2026,6:55:45,14.214196,101.179153
18/1/2026,6:55:46,14.2142,101.179156
18/1/2026,6:55:47,14.214202,101.17916
18/1/2026,6:55:48,14.214201,101.179171
18/1/2026,6:55:49,14.214201,101.179178
18/1/2026,6:55:50,14.214201,101.179186
18/1/2026,6:55:51,14.214203,101.179197
18/1/2026,6:55:52,14.214207,101.179209
18/1/2026,6:55:53,14.21421,101.179222
18/1/2026,6:55:54,14.214211,101.179233
18/1/2026,6:55:55,14.214213,101.179244
18/1/2026,6:55:56,14.214216,101.179249
18/1/2026,6:55:57,14.214218,101.179252
18/1/2026,6:55:58,14.214218,101.179251
18/1/2026,6:55:59,14.214217,101.179251
18/1/2026,6:56:0,14.21422,101.179251
18/1/2026,6:56:1,14.214222,101.179252
18/1/2026,6:56:2,14.214225,101.17925
18/1/2026,6:56:3,14.214232,101.17925
18/1/2026,6:56:4,14.214239,101.179252
18/1/2026,6:56:5,14.214243,101.179258
18/1/2026,6:56:6,14.214249,101.179268
18/1/2026,6:56:7,14.214253,101.179277
18/1/2026,6:56:8,14.214256,101.179284
18/1/2026,6:56:9,14.21426,101.179294
18/1/2026,6:56:10,14.21426,101.179298
18/1/2026,6:56:11,14.214259,101.179304
18/1/2026,6:56:12,14.21426,101.179311
18/1/2026,6:56:13,14.214262,101.179318
18/1/2026,6:56:14,14.214266,101.179326
18/1/2026,6:56:15,14.214269,101.179335
18/1/2026,6:56:16,14.214272,101.179343
18/1/2026,6:56:17,14.214274,101.17935
18/1/2026,6:56:18,14.214276,101.179357
18/1/2026,6:56:19,14.21428,101.179364
18/1/2026,6:56:20,14.214285,101.179369
18/1/2026,6:56:21,14.214291,101.179375
18/1/2026,6:56:22,14.214291,101.179379
18/1/2026,6:56:23,14.214297,101.179386
18/1/2026,6:56:24,14.214303,101.179393
18/1/2026,6:56:25,14.214308,101.1794
18/1/2026,6:56:26,14.214314,101.179408
18/1/2026,6:56:27,14.214319,101.179414
18/1/2026,6:56:28,14.214325,101.179423
18/1/2026,6:56:29,14.214332,101.179434
18/1/2026,6:56:30,14.214335,101.179442
18/1/2026,6:56:31,14.214338,101.17945
18/1/2026,6:56:32,14.214341,101.179457
18/1/2026,6:56:33,14.214345,101.179462
18/1/2026,6:56:34,14.214353,101.179467
18/1/2026,6:56:35,14.214356,101.179473
18/1/2026,6:56:36,14.214362,101.179481
18/1/2026,6:56:37,14.214367,101.179489
18/1/2026,6:56:38,14.214371,101.179493
18/1/2026,6:56:39,14.214375,101.179501
18/1/2026,6:56:40,14.214381,101.179511
18/1/2026,6:56:41,14.214385,101.179519
18/1/2026,6:56:42,14.214392,101.179531
18/1/2026,6:56:43,14.214396,101.179541
18/1/2026,6:56:44,14.214399,101.179551
18/1/2026,6:56:45,14.214404,101.179561
18/1/2026,6:56:46,14.21441,101.17957
18/1/2026,6:56:47,14.214416,101.179578
18/1/2026,6:56:48,14.214423,101.179583
18/1/2026,6:56:49,14.21443,101.179587
18/1/2026,6:56:50,14.214433,101.179592
18/1/2026,6:56:51,14.214438,101.179598
18/1/2026,6:56:52,14.214445,101.179606
18/1/2026,6:56:53,14.21445,101.179611
18/1/2026,6:56:54,14.214455,101.179618
18/1/2026,6:56:55,14.214462,101.179622
18/1/2026,6:56:56,14.21447,101.179624
18/1/2026,6:56:57,14.214477,101.179627
18/1/2026,6:56:58,14.214483,101.179632
18/1/2026,6:56:59,14.214491,101.179633
18/1/2026,6:57:0,14.214498,101.179635
18/1/2026,6:57:1,14.214501,101.179642
18/1/2026,6:57:2,14.214507,101.179649
18/1/2026,6:57:3,14.214514,101.179652
18/1/2026,6:57:4,14.214519,101.179654
18/1/2026,6:57:5,14.214526,101.179657
18/1/2026,6:57:6,14.214531,101.179658
18/1/2026,6:57:7,14.214535,101.179656
18/1/2026,6:57:8,14.214539,101.17965
18/1/2026,6:57:9,14.214543,101.179644
18/1/2026,6:57:10,14.214544,101.179638
18/1/2026,6:57:11,14.214544,101.179632
18/1/2026,6:57:12,14.214544,101.179627
18/1/2026,6:57:13,14.214546,101.179621
18/1/2026,6:57:14,14.21455,101.179617
18/1/2026,6:57:15,14.214556,101.179614
18/1/2026,6:57:16,14.214563,101.179611
18/1/2026,6:57:17,14.214566,101.179609
18/1/2026,6:57:18,14.214571,101.179603
18/1/2026,6:57:19,14.214574,101.179594
18/1/2026,6:57:20,14.214574,101.179586
18/1/2026,6:57:21,14.214577,101.179578
18/1/2026,6:57:22,14.214582,101.179571
18/1/2026,6:57:23,14.214586,101.179565
18/1/2026,6:57:24,14.21459,101.179559
18/1/2026,6:57:25,14.214595,101.179554
18/1/2026,6:57:26,14.214598,101.179548
18/1/2026,6:57:27,14.214602,101.179543
18/1/2026,6:57:28,14.214606,101.179536
18/1/2026,6:57:29,14.214609,101.179529
18/1/2026,6:57:30,14.214612,101.179522
18/1/2026,6:57:31,14.214618,101.179513
18/1/2026,6:57:32,14.214621,101.179505
18/1/2026,6:57:33,14.214622,101.179498
18/1/2026,6:57:34,14.214624,101.179491
18/1/2026,6:57:35,14.214626,101.179483
18/1/2026,6:57:36,14.214627,101.179475
18/1/2026,6:57:37,14.214629,101.179468
18/1/2026,6:57:38,14.214625,101.179456
18/1/2026,6:57:39,14.214624,101.179447
18/1/2026,6:57:40,14.214625,101.179439
18/1/2026,6:57:41,14.214629,101.179432
18/1/2026,6:57:42,14.214635,101.179425
18/1/2026,6:57:43,14.214638,101.17942
18/1/2026,6:57:44,14.214641,101.179414
18/1/2026,6:57:45,14.214644,101.179407
18/1/2026,6:57:46,14.214647,101.179399
18/1/2026,6:57:47,14.21465,101.179393
18/1/2026,6:57:48,14.214653,101.179385
18/1/2026,6:57:49,14.214653,101.179377
18/1/2026,6:57:50,14.214652,101.179371
18/1/2026,6:57:51,14.214651,101.179362
18/1/2026,6:57:52,14.21465,101.179355
18/1/2026,6:57:53,14.21465,101.179348
18/1/2026,6:57:54,14.214653,101.179339
18/1/2026,6:57:55,14.214656,101.179331
18/1/2026,6:57:56,14.214658,101.179325
18/1/2026,6:57:57,14.214661,101.179318
18/1/2026,6:57:58,14.214663,101.17931
18/1/2026,6:57:59,14.214667,101.179304
18/1/2026,6:58:0,14.21467,101.179298
18/1/2026,6:58:1,14.214671,101.179289
18/1/2026,6:58:2,14.214669,101.179283
18/1/2026,6:58:3,14.214669,101.179278
18/1/2026,6:58:4,14.214668,101.17927
18/1/2026,6:58:5,14.214665,101.179265
18/1/2026,6:58:6,14.214661,101.179259
18/1/2026,6:58:7,14.214657,101.179253
18/1/2026,6:58:8,14.214649,101.179249
18/1/2026,6:58:9,14.214645,101.179244
18/1/2026,6:58:10,14.214642,101.179237
18/1/2026,6:58:11,14.214637,101.179231
18/1/2026,6:58:12,14.214632,101.179226
18/1/2026,6:58:13,14.214628,101.17922
18/1/2026,6:58:14,14.214621,101.179217
18/1/2026,6:58:15,14.214615,101.179217
18/1/2026,6:58:16,14.214609,101.179214
18/1/2026,6:58:17,14.214604,101.179217
18/1/2026,6:58:18,14.214599,101.17922
18/1/2026,6:58:19,14.21459,101.179221
18/1/2026,6:58:20,14.214583,101.179219
18/1/2026,6:58:21,14.214578,101.179215
18/1/2026,6:58:22,14.214572,101.179211
18/1/2026,6:58:23,14.214563,101.179209
18/1/2026,6:58:24,14.214555,101.179207
18/1/2026,6:58:25,14.214549,101.179206
18/1/2026,6:58:26,14.214542,101.179205
18/1/2026,6:58:27,14.214537,101.179205
18/1/2026,6:58:28,14.214532,101.179206
18/1/2026,6:58:29,14.214526,101.179205
18/1/2026,6:58:30,14.214519,101.179203
18/1/2026,6:58:31,14.214512,101.179201
18/1/2026,6:58:32,14.214501,101.179199
18/1/2026,6:58:33,14.214495,101.179195
18/1/2026,6:58:34,14.214489,101.179188
18/1/2026,6:58:35,14.214485,101.179181
18/1/2026,6:58:36,14.214481,101.179175
18/1/2026,6:58:37,14.214481,101.179167
18/1/2026,6:58:38,14.214479,101.179159
18/1/2026,6:58:39,14.214474,101.179153
18/1/2026,6:58:40,14.21447,101.179149
18/1/2026,6:58:41,14.214465,101.179142
18/1/2026,6:58:42,14.21446,101.179134
18/1/2026,6:58:43,14.214456,101.179127
18/1/2026,6:58:44,14.214453,101.179121
18/1/2026,6:58:45,14.214449,101.179113
18/1/2026,6:58:46,14.214444,101.179108
18/1/2026,6:58:47,14.214439,101.179103
18/1/2026,6:58:48,14.214434,101.179097
18/1/2026,6:58:49,14.214427,101.179092
18/1/2026,6:58:50,14.21442,101.17909
18/1/2026,6:58:51,14.214413,101.179087
18/1/2026,6:58:52,14.214405,101.179084
18/1/2026,6:58:53,14.214395,101.179078
18/1/2026,6:58:54,14.214387,101.179073
18/1/2026,6:58:55,14.214384,101.179067
18/1/2026,6:58:56,14.214381,101.179059
18/1/2026,6:58:57,14.214376,101.179051
18/1/2026,6:58:58,14.214371,101.179046
18/1/2026,6:58:59,14.214365,101.179041
18/1/2026,6:59:0,14.214358,101.179037
18/1/2026,6:59:1,14.214351,101.179034
18/1/2026,6:59:2,14.214344,101.17903
18/1/2026,6:59:3,14.214338,101.179025
18/1/2026,6:59:4,14.21433,101.179018
18/1/2026,6:59:5,14.214321,101.179013
18/1/2026,6:59:6,14.214314,101.179009
18/1/2026,6:59:7,14.214308,101.179003
18/1/2026,6:59:8,14.214303,101.178998
18/1/2026,6:59:9,14.214295,101.178991
18/1/2026,6:59:10,14.21429,101.178989
18/1/2026,6:59:11,14.214283,101.178986
18/1/2026,6:59:12,14.214277,101.178981
18/1/2026,6:59:13,14.21427,101.178978
18/1/2026,6:59:14,14.214263,101.178976
18/1/2026,6:59:15,14.214254,101.178972
18/1/2026,6:59:16,14.214246,101.178968
18/1/2026,6:59:17,14.214241,101.178965
18/1/2026,6:59:18,14.214235,101.178961
18/1/2026,6:59:19,14.214226,101.17896
18/1/2026,6:59:20,14.214221,101.178959
18/1/2026,6:59:21,14.214218,101.178961
18/1/2026,6:59:22,14.214218,101.178963
18/1/2026,6:59:23,14.214217,101.178965
18/1/2026,6:59:24,14.214217,101.178966
18/1/2026,6:59:25,14.214221,101.178966
18/1/2026,6:59:26,14.214226,101.178968
18/1/2026,6:59:27,14.214232,101.178967
18/1/2026,6:59:28,14.214236,101.178968
18/1/2026,6:59:29,14.214239,101.178968
18/1/2026,6:59:30,14.214237,101.17897
18/1/2026,6:59:31,14.214238,101.178973
18/1/2026,6:59:32,14.214237,101.178978
18/1/2026,6:59:33,14.214235,101.178981
18/1/2026,6:59:34,14.214236,101.178981
18/1/2026,6:59:35,14.214237,101.17898
18/1/2026,6:59:36,14.214237,101.17898
18/1/2026,6:59:37,14.214238,101.178978
18/1/2026,6:59:38,14.214239,101.178978
18/1/2026,6:59:39,14.21424,101.178981
18/1/2026,6:59:40,14.21424,101.178989
18/1/2026,6:59:41,14.214244,101.178995
18/1/2026,6:59:42,14.214249,101.178998
18/1/2026,6:59:43,14.214254,101.179003
18/1/2026,6:59:44,14.214258,101.179007
18/1/2026,6:59:45,14.214263,101.179015
18/1/2026,6:59:46,14.214262,101.179023
18/1/2026,6:59:47,14.214257,101.179032
18/1/2026,6:59:48,14.214251,101.179039
18/1/2026,6:59:49,14.214252,101.17904
18/1/2026,6:59:50,14.214254,101.179041
18/1/2026,6:59:51,14.21426,101.17904
18/1/2026,6:59:52,14.214263,101.17904
18/1/2026,6:59:53,14.21427,101.179042
18/1/2026,6:59:54,14.214277,101.179041
18/1/2026,6:59:55,14.214285,101.17904
18/1/2026,6:59:56,14.214288,101.17904
18/1/2026,6:59:57,14.214294,101.179037
18/1/2026,6:59:58,14.214299,101.179033
18/1/2026,6:59:59,14.214304,101.17903
18/1/2026,7:0:0,14.214309,101.179026
18/1/2026,7:0:1,14.214315,101.179022
18/1/2026,7:0:2,14.214321,101.179017
18/1/2026,7:0:3,14.214326,101.17901
18/1/2026,7:0:4,14.214331,101.179003
18/1/2026,7:0:5,14.214333,101.178997
18/1/2026,7:0:6,14.214338,101.178991
18/1/2026,7:0:7,14.214343,101.178983
18/1/2026,7:0:8,14.214346,101.178977
18/1/2026,7:0:9,14.214352,101.178971
18/1/2026,7:0:10,14.214358,101.178963
18/1/2026,7:0:11,14.214361,101.178958
18/1/2026,7:0:12,14.214366,101.178954
18/1/2026,7:0:13,14.214375,101.178952
18/1/2026,7:0:14,14.214383,101.178952
18/1/2026,7:0:15,14.214387,101.17895
18/1/2026,7:0:16,14.214392,101.178947
18/1/2026,7:0:17,14.214396,101.178942
18/1/2026,7:0:18,14.214399,101.178939
18/1/2026,7:0:19,14.2144,101.178939
18/1/2026,7:0:20,14.214406,101.178933
18/1/2026,7:0:21,14.214412,101.178926
18/1/2026,7:0:22,14.214415,101.178922
18/1/2026,7:0:23,14.214418,101.178919
18/1/2026,7:0:24,14.214422,101.178912
18/1/2026,7:0:25,14.214426,101.178907
18/1/2026,7:0:26,14.214432,101.178902
18/1/2026,7:0:27,14.21444,101.178897
18/1/2026,7:0:28,14.214448,101.178891
18/1/2026,7:0:29,14.214453,101.17889
18/1/2026,7:0:30,14.214456,101.17889
18/1/2026,7:0:31,14.214456,101.178895
18/1/2026,7:0:32,14.214456,101.178893
